id,name,account,card,features,news
251,Ariel,"{'id': 258, 'number': '33658-2', 'agency': 'string', 'balance': 0.0, 'limit': 0.0}","{'id': 245, 'number': '**** **** **** 4485', 'limit': 1000.0}",[],"[{'id': 706, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 707, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
253,Samantha,"{'id': 260, 'number': '00006-2', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 247, 'number': '**** **** 4956 2222', 'limit': 1000.0}",[],"[{'id': 708, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 709, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
254,Paulo,"{'id': 261, 'number': '00007-3', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 248, 'number': '**** **** 4956 3333', 'limit': 1000.0}",[],"[{'id': 710, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 711, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
255,Angelica,"{'id': 262, 'number': '00008-4', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 249, 'number': '**** **** 4956 4444', 'limit': 1000.0}",[],"[{'id': 712, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 713, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
256,João,"{'id': 263, 'number': '0007-1', 'agency': '0001', 'balance': 0.0, 'limit': 400.0}","{'id': 250, 'number': '4321 1234 2314', 'limit': 1000.0}","[{'id': 76, 'icon': 'string', 'description': 'string'}]","[{'id': 189, 'icon': 'string', 'description': 'string'}, {'id': 714, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 715, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
257,José Luíz,"{'id': 264, 'number': '0008-1', 'agency': '0001', 'balance': 0.0, 'limit': 400.0}","{'id': 251, 'number': '5555 1234 2314', 'limit': 1000.0}","[{'id': 77, 'icon': 'string', 'description': 'string'}]","[{'id': 190, 'icon': 'string', 'description': 'string'}, {'id': 716, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 717, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
258,Pyter,"{'id': 265, 'number': '00022-2', 'agency': '0001', 'balance': 0.0, 'limit': 250.0}","{'id': 252, 'number': '**** **** **** 1221', 'limit': 550.0}",[],"[{'id': 718, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 719, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
259,Rapha,"{'id': 266, 'number': '00051-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 253, 'number': '**** **** **** 5982', 'limit': 1000.0}",[],"[{'id': 720, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 721, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
260,Andre,"{'id': 267, 'number': '1578 1578 3245 1234', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 254, 'number': '1369 7523 7523 7895', 'limit': 600.0}","[{'id': 78, 'icon': 'Santander', 'description': 'Santander Dev Week'}]","[{'id': 222, 'icon': 'Santander 2.0', 'description': 'Santander test'}, {'id': 722, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 723, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
261,Arthur,"{'id': 268, 'number': '35753-2', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 255, 'number': '**** **** **** 5795', 'limit': 600.0}","[{'id': 79, 'icon': 'Santander', 'description': 'Santander Dev Week'}]","[{'id': 223, 'icon': 'Santander 2.0', 'description': 'Santander test'}, {'id': 724, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 725, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
262,Jorge,"{'id': 269, 'number': '3795-2', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 256, 'number': '**** **** **** 2796', 'limit': 600.0}","[{'id': 80, 'icon': 'Santander', 'description': 'Santander Dev Week'}]","[{'id': 224, 'icon': 'Santander 2.0', 'description': 'Santander test'}, {'id': 726, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 727, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
263,Pyterson,"{'id': 270, 'number': '00421-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 257, 'number': '1*** **** **** 1234', 'limit': 1000.0}",[],"[{'id': 225, 'icon': None, 'description': 'teste mensagem'}, {'id': 728, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 729, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
264,Pip,"{'id': 271, 'number': '00521-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 258, 'number': '2*** **** **** 1234', 'limit': 1000.0}",[],"[{'id': 226, 'icon': None, 'description': 'teste mensagem'}, {'id': 730, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 731, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
265,Pep,"{'id': 272, 'number': '00621-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 259, 'number': '6*** **** **** 1234', 'limit': 1000.0}",[],"[{'id': 227, 'icon': None, 'description': 'teste mensagem'}, {'id': 732, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 733, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
266,Pyterson,"{'id': 273, 'number': '02201-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 260, 'number': '**** **** **** 2321', 'limit': 1000.0}",[],"[{'id': 838, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': None}, {'id': 839, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista no seu futuro financeiro!'}, {'id': 840, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista no futuro, garanta sua segurança financeira! #Investimentos'}, {'id': 841, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista para prosperar! #SucessoNosInvestimentos'}, {'id': 842, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista para alcançar seus objetivos.'}, {'id': 843, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista hoje e colha os frutos amanhã! 💼💰'}, {'id': 844, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista para prosperar! #sucesso'}, {'id': 845, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista para garantir seu futuro!'}, {'id': 851, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista em você mesmo.'}, {'id': 852, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Seja paciente e disciplinado.'}]"
267,Pip,"{'id': 274, 'number': '02401-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 261, 'number': '**** **** **** 2221', 'limit': 1000.0}",[],"[{'id': 830, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': None}, {'id': 831, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista agora e garanta seu futuro financeiro!'}, {'id': 832, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista em seu futuro, Pip! 📈💰 #SucessoNosInvestimentos'}, {'id': 833, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista no seu futuro: invista hoje!'}, {'id': 834, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista seu futuro.'}, {'id': 835, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista para o futuro! #FuturoFinanceiro'}, {'id': 836, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista hoje, colha amanhã.'}, {'id': 837, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista hoje, colha amanhã!'}, {'id': 849, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'O tempo é o seu melhor amigo na hora de investir.'}, {'id': 850, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'O tempo é o seu melhor amigo na hora de investir.'}]"
268,Pep,"{'id': 275, 'number': '02501-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 262, 'number': '**** **** **** 2231', 'limit': 1000.0}",[],"[{'id': 738, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 739, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 846, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Faça sua pesquisa antes de investir.'}, {'id': 847, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Faça sua pesquisa antes de investir.'}, {'id': 848, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Comece com pouco.'}]"
269,Eneilton,"{'id': 276, 'number': '12125-9', 'agency': '0001', 'balance': 0.0, 'limit': 1500.0}","{'id': 263, 'number': '**** **** **** 999', 'limit': 1500.0}",[],"[{'id': 740, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 741, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
270,Lucas,"{'id': 277, 'number': '00460-0', 'agency': '0001', 'balance': 5000.0, 'limit': 2000.0}","{'id': 264, 'number': '**** **** 0460 0000', 'limit': 2000.0}",[],"[{'id': 228, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Lucas, movimente seu saldo, invista e faça seu dinheiro render!'}, {'id': 229, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista agora e faça seu dinheiro crescer! Não deixe o saldo parado!'}, {'id': 742, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 743, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
271,Mateus,"{'id': 278, 'number': '00461-1', 'agency': '0001', 'balance': 0.0, 'limit': 400.0}","{'id': 265, 'number': '**** **** 0460 0001', 'limit': 400.0}",[],"[{'id': 230, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Olá, Mateus! Saldo zerado em sua conta. Que tal fazer um depósito e começar a investir? 💰'}, {'id': 231, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Deposite agora e invista para aumentar seu saldo! #Oportunidade'}, {'id': 744, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 745, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
272,Gustavo,"{'id': 279, 'number': '00462-2', 'agency': '0001', 'balance': 45000.0, 'limit': 5000.0}","{'id': 266, 'number': '**** **** 0460 0002', 'limit': 3422.0}",[],"[{'id': 232, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Invista agora! Faça seu dinheiro render!'}, {'id': 233, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Faça seu dinheiro trabalhar! Invista e cresça.'}, {'id': 746, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 747, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
273,Rodrigo,"{'id': 280, 'number': '00463-3', 'agency': '0001', 'balance': 0.0, 'limit': 2000.0}","{'id': 267, 'number': '**** **** 0460 0003', 'limit': 800.0}",[],"[{'id': 234, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Rodrigo, conta sem saldo. Faça um depósito e invista!'}, {'id': 748, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 749, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
274,Paulo César,"{'id': 281, 'number': '00460-4', 'agency': '0001', 'balance': -400.0, 'limit': 2000.0}","{'id': 268, 'number': '**** **** 0460 0004', 'limit': 0.0}",[],"[{'id': 235, 'icon': 'https://digitalinnovationone.github.io/santander-dev-week-2023-api/icons/credit.svg', 'description': 'Regularize sua conta e abra caminho para investir!'}, {'id': 750, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 751, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
278,Daniel,"{'id': 282, 'number': '03401-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 269, 'number': '2222 4444 5555 1111', 'limit': 1000.0}",[],"[{'id': 752, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 753, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
279,Mike,"{'id': 283, 'number': '03401-2', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 270, 'number': '2222 4444 5555 2222', 'limit': 1000.0}",[],"[{'id': 754, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 755, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
280,Lollita,"{'id': 284, 'number': '03404-3', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 271, 'number': '2222 4444 5555 3333', 'limit': 1000.0}",[],"[{'id': 756, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 757, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
281,Lollita,"{'id': 285, 'number': '03494-3', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 272, 'number': '**** **** **** 3463', 'limit': 1000.0}",[],"[{'id': 758, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 759, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
282,Daniel F.,"{'id': 286, 'number': '07494-3', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 273, 'number': '**** **** **** 3487', 'limit': 1000.0}",[],"[{'id': 760, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 761, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
283,Mike F.,"{'id': 287, 'number': '07499-3', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 274, 'number': '**** **** **** 3997', 'limit': 1000.0}",[],"[{'id': 762, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 763, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
284,Astolfo,"{'id': 288, 'number': '0024-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 275, 'number': '**** **** **** 0011', 'limit': 1000.0}",[],"[{'id': 764, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 765, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
285,Payet,"{'id': 289, 'number': '0124-1', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 276, 'number': '**** **** **** 0013', 'limit': 1000.0}",[],"[{'id': 766, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 767, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
286,Julio Furch,"{'id': 290, 'number': '0124-4', 'agency': '0001', 'balance': 0.0, 'limit': 500.0}","{'id': 277, 'number': '**** **** **** 0014', 'limit': 1000.0}",[],"[{'id': 768, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}, {'id': 769, 'icon': 'https://images.genius.com/31fac7e2bef0ff83f25dbd8077863794.1000x1000x1.jpg', 'description': 'Eduardo esteve aqui'}]"
287,Kaua,"{'id': 291, 'number': '0111', 'agency': '1111', 'balance': 1230.0, 'limit': 1230.0}","{'id': 278, 'number': '1234 1234 1234 1234', 'limit': 1230.0}","[{'id': 81, 'icon': 'string', 'description': 'string'}]","[{'id': 853, 'icon': 'string', 'description': 'string'}]"
288,Nuac,"{'id': 292, 'number': '0123', 'agency': '2222', 'balance': 1230.0, 'limit': 1230.0}","{'id': 279, 'number': '1224 1223 1234 1234', 'limit': 1230.0}","[{'id': 82, 'icon': 'string', 'description': 'string'}]","[{'id': 854, 'icon': 'string', 'description': 'string'}]"
289,Nunes,"{'id': 293, 'number': '042', 'agency': '2333', 'balance': 1230.0, 'limit': 1230.0}","{'id': 280, 'number': '1224 3332 1234 1234', 'limit': 1230.0}","[{'id': 83, 'icon': 'string', 'description': 'string'}]","[{'id': 855, 'icon': 'string', 'description': 'string'}]"
290,erico,"{'id': 294, 'number': '32543-4', 'agency': '55552', 'balance': 0.0, 'limit': 0.0}","{'id': 281, 'number': '****', 'limit': 0.0}","[{'id': 84, 'icon': 'string', 'description': 'string'}]","[{'id': 856, 'icon': 'string', 'description': 'string'}]"
291,pepsi,"{'id': 295, 'number': '42543-4', 'agency': '55553', 'balance': 0.0, 'limit': 0.0}","{'id': 282, 'number': '**** **** 2222', 'limit': 0.0}",[],[]
292,Luke,"{'id': 296, 'number': '52543-4', 'agency': '55554', 'balance': 0.0, 'limit': 0.0}","{'id': 283, 'number': '**** **** 3333', 'limit': 0.0}",[],[]
294,Rosana Silva,"{'id': 298, 'number': '00011-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 285, 'number': '**** **** **** 2324', 'limit': 0.0}",[],"[{'id': 942, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 943, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 944, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 945, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}]"
295,Alessandro Rosa,"{'id': 299, 'number': '00012-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 286, 'number': '**** **** **** 2325', 'limit': 0.0}",[],"[{'id': 946, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 947, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 948, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 949, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}]"
296,Kelly dos Santos,"{'id': 300, 'number': '00013-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 287, 'number': '**** **** **** 2326', 'limit': 0.0}",[],"[{'id': 950, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 951, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}, {'id': 952, 'icon': 'https://melhoresescolasmedicas.com/wp-content/uploads/2021/12/capa-materia-14_12.jpg', 'description': None}]"
297,Paulo Pereira,"{'id': 301, 'number': '00014-3', 'agency': '0001', 'balance': 500.0, 'limit': 1000.0}","{'id': 288, 'number': '**** **** **** 2327', 'limit': 0.0}",[],[]
298,Pyterson,"{'id': 302, 'number': '0114-4', 'agency': '0114', 'balance': 0.0, 'limit': 1000.0}","{'id': 289, 'number': '**** **** **** 1414', 'limit': 500.0}","[{'id': 86, 'icon': 'string', 'description': 'string'}]","[{'id': 858, 'icon': 'string', 'description': 'string'}]"
299,Pyterson,"{'id': 305, 'number': '0224-4', 'agency': '0224', 'balance': 0.0, 'limit': 1000.0}","{'id': 292, 'number': '**** **** **** 2224', 'limit': 500.0}","[{'id': 89, 'icon': 'string', 'description': 'string'}]","[{'id': 861, 'icon': 'string', 'description': 'string'}]"
301,Pip,"{'id': 307, 'number': '0335-5', 'agency': '0335', 'balance': 0.0, 'limit': 1000.0}","{'id': 294, 'number': '**** **** **** 3345', 'limit': 500.0}","[{'id': 91, 'icon': 'string', 'description': 'string'}]","[{'id': 863, 'icon': 'string', 'description': 'string'}]"
302,paula,"{'id': 308, 'number': '000007-3', 'agency': '00004', 'balance': 0.0, 'limit': 1000.0}","{'id': 295, 'number': '*** *** *** 122', 'limit': 2000.0}","[{'id': 92, 'icon': 'string', 'description': 'string'}]","[{'id': 864, 'icon': 'string', 'description': 'string'}]"
303,laura,"{'id': 309, 'number': '000008-6', 'agency': '00007', 'balance': 0.0, 'limit': 1000.0}","{'id': 296, 'number': '*** *** *** 133', 'limit': 2000.0}","[{'id': 93, 'icon': 'string', 'description': 'string'}]","[{'id': 865, 'icon': 'string', 'description': 'string'}]"
304,Epson,"{'id': 313, 'number': '12563-8', 'agency': '0001', 'balance': 0.0, 'limit': 10.0}","{'id': 297, 'number': '**** **** 1111 8888', 'limit': 2000.0}",[],[]
305,Juliano Pereira,"{'id': 314, 'number': '18456-8', 'agency': '0001', 'balance': 0.0, 'limit': 100.0}","{'id': 298, 'number': '**** **** 5555 0101', 'limit': 1000.0}",[],[]
306,Ana Maria,"{'id': 315, 'number': '22556-4', 'agency': '0001', 'balance': 0.0, 'limit': 600.0}","{'id': 299, 'number': '**** **** 6666 0202', 'limit': 1200.0}",[],[]
307,Carolina Santos,"{'id': 316, 'number': '84569-2', 'agency': '0001', 'balance': 0.0, 'limit': 1000.0}","{'id': 300, 'number': '**** **** 0101 3030', 'limit': 2000.0}",[],[]
308,Joao Ferreira,"{'id': 317, 'number': '95236-1', 'agency': '0001', 'balance': 0.0, 'limit': 25.0}","{'id': 301, 'number': '**** **** 1212 1313', 'limit': 500.0}",[],[]
309,taylor,"{'id': 318, 'number': '00005-7', 'agency': 'string', 'balance': 0.0, 'limit': 500.0}","{'id': 302, 'number': '**** **** **** 5790', 'limit': 0.0}","[{'id': 95, 'icon': 'string', 'description': 'string'}]","[{'id': 867, 'icon': 'string', 'description': 'string'}]"
310,taylor,"{'id': 319, 'number': '00008-3', 'agency': 'string', 'balance': 0.0, 'limit': 500.0}","{'id': 303, 'number': '**** **** **** 9087', 'limit': 0.0}","[{'id': 96, 'icon': 'string', 'description': 'string'}]","[{'id': 868, 'icon': 'string', 'description': 'string'}]"
